household_id,no_of_household_members,main_material_used_for_roof_of_the_house
ID0018,7,Asbestos
ID0018,7,Asbestos
ID0018,7,Asbestos
ID0018,7,Asbestos
ID0018,7,Asbestos
ID0018,7,Asbestos
ID0018,7,Asbestos
ID0018,7,Asbestos
ID0018,7,Asbestos
ID0018,7,Asbestos
ID0018,7,Asbestos
ID0018,7,Asbestos
ID0018,7,Asbestos
ID0018,7,Asbestos
ID0018,7,Asbestos
ID0018,7,Asbestos
ID0018,7,Asbestos
ID0018,7,Asbestos
ID0018,7,Asbestos
ID0018,7,Asbestos
ID0018,7,Asbestos
ID0018,7,Asbestos
ID0018,7,Asbestos
ID0018,7,Asbestos
ID0018,7,Asbestos
ID0018,7,Asbestos
ID0018,7,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0019,5,Asbestos
ID0020,3,Asbestos
ID0020,3,Asbestos
ID0020,3,Asbestos
ID0020,3,Asbestos
ID0020,3,Asbestos
ID0020,3,Asbestos
ID0020,3,Asbestos
ID0020,3,Asbestos
ID0020,3,Asbestos
ID0020,3,Asbestos
ID0020,3,Asbestos
ID0020,3,Asbestos
ID0020,3,Asbestos
ID0020,3,Asbestos
ID0020,3,Asbestos
ID0020,3,Asbestos
ID0020,3,Asbestos
ID0020,3,Asbestos
ID0020,3,Asbestos
ID0020,3,Asbestos
ID0020,3,Asbestos
ID0020,3,Asbestos
ID0020,3,Asbestos
ID0020,3,Asbestos
ID0020,3,Asbestos
ID0020,3,Asbestos
ID0020,3,Asbestos
ID0020,3,Asbestos
ID0020,3,Asbestos
ID0020,3,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0021,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0022,4,Asbestos
ID0023,2,Asbestos
ID0023,2,Asbestos
ID0023,2,Asbestos
ID0023,2,Asbestos
ID0023,2,Asbestos
ID0023,2,Asbestos
ID0023,2,Asbestos
ID0023,2,Asbestos
ID0023,2,Asbestos
ID0023,2,Asbestos
ID0023,2,Asbestos
ID0023,2,Asbestos
ID0023,2,Asbestos
ID0023,2,Asbestos
ID0023,2,Asbestos
ID0023,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0024,2,Asbestos
ID0025,3,Tile
ID0025,3,Tile
ID0025,3,Tile
ID0025,3,Tile
ID0025,3,Tile
ID0025,3,Tile
ID0025,3,Tile
ID0025,3,Tile
ID0025,3,Tile
ID0025,3,Tile
ID0025,3,Tile
ID0025,3,Tile
ID0025,3,Tile
ID0025,3,Tile
ID0025,3,Tile
ID0025,3,Tile
ID0025,3,Tile
ID0025,3,Tile
ID0025,3,Tile
ID0025,3,Tile
ID0025,3,Tile
ID0025,3,Tile
ID0025,3,Tile
ID0025,3,Tile
ID0025,3,Tile
ID0025,3,Tile
ID0025,3,Tile
ID0025,3,Tile
ID0025,3,Tile
ID0025,3,Tile
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0026,5,Asbestos
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0027,6,Tile
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0028,4,Asbestos
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0029,3,Tile
ID0030,4,Asbestos
ID0030,4,Asbestos
ID0030,4,Asbestos
ID0030,4,Asbestos
ID0030,4,Asbestos
ID0030,4,Asbestos
ID0030,4,Asbestos
ID0030,4,Asbestos
ID0030,4,Asbestos
ID0030,4,Asbestos
ID0030,4,Asbestos
ID0030,4,Asbestos
ID0030,4,Asbestos
ID0030,4,Asbestos
ID0030,4,Asbestos
ID0030,4,Asbestos
ID0031,3,Asbestos
ID0031,3,Asbestos
ID0031,3,Asbestos
ID0031,3,Asbestos
ID0031,3,Asbestos
ID0031,3,Asbestos
ID0031,3,Asbestos
ID0031,3,Asbestos
ID0031,3,Asbestos
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0032,4,Tile
ID0033,4,Concrete
ID0033,4,Concrete
ID0033,4,Concrete
ID0033,4,Concrete
ID0033,4,Concrete
ID0033,4,Concrete
ID0033,4,Concrete
ID0033,4,Concrete
ID0033,4,Concrete
ID0033,4,Concrete
ID0033,4,Concrete
ID0033,4,Concrete
ID0033,4,Concrete
ID0033,4,Concrete
ID0033,4,Concrete
ID0033,4,Concrete
ID0033,4,Concrete
ID0033,4,Concrete
ID0033,4,Concrete
ID0033,4,Concrete
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0034,8,Asbestos
ID0035,6,Asbestos
ID0035,6,Asbestos
ID0035,6,Asbestos
ID0035,6,Asbestos
ID0035,6,Asbestos
ID0035,6,Asbestos
ID0035,6,Asbestos
ID0035,6,Asbestos
ID0035,6,Asbestos
ID0035,6,Asbestos
ID0035,6,Asbestos
ID0035,6,Asbestos
ID0035,6,Asbestos
ID0035,6,Asbestos
ID0035,6,Asbestos
ID0035,6,Asbestos
ID0035,6,Asbestos
ID0035,6,Asbestos
ID0035,6,Asbestos
ID0035,6,Asbestos
ID0035,6,Asbestos
ID0035,6,Asbestos
ID0035,6,Asbestos
ID0035,6,Asbestos
ID0035,6,Asbestos
ID0035,6,Asbestos
ID0035,6,Asbestos
ID0035,6,Asbestos
ID0035,6,Asbestos
ID0035,6,Asbestos
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0036,4,Concrete
ID0037,1,Tile
ID0037,1,Tile
ID0037,1,Tile
ID0037,1,Tile
ID0037,1,Tile
ID0037,1,Tile
ID0037,1,Tile
ID0037,1,Tile
ID0037,1,Tile
ID0038,3,Asbestos
ID0038,3,Asbestos
ID0038,3,Asbestos
ID0038,3,Asbestos
ID0038,3,Asbestos
ID0038,3,Asbestos
ID0038,3,Asbestos
ID0038,3,Asbestos
ID0038,3,Asbestos
ID0038,3,Asbestos
ID0038,3,Asbestos
ID0038,3,Asbestos
ID0038,3,Asbestos
ID0038,3,Asbestos
ID0038,3,Asbestos
ID0038,3,Asbestos
ID0038,3,Asbestos
ID0038,3,Asbestos
ID0038,3,Asbestos
ID0038,3,Asbestos
ID0038,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0039,3,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0040,4,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0041,2,Asbestos
ID0042,2,Concrete
ID0042,2,Concrete
ID0042,2,Concrete
ID0042,2,Concrete
ID0042,2,Concrete
ID0042,2,Concrete
ID0042,2,Concrete
ID0042,2,Concrete
ID0042,2,Concrete
ID0042,2,Concrete
ID0042,2,Concrete
ID0042,2,Concrete
ID0042,2,Concrete
ID0042,2,Concrete
ID0042,2,Concrete
ID0042,2,Concrete
ID0042,2,Concrete
ID0042,2,Concrete
ID0042,2,Concrete
ID0042,2,Concrete
ID0042,2,Concrete
ID0042,2,Concrete
ID0043,3,Asbestos
ID0043,3,Asbestos
ID0043,3,Asbestos
ID0043,3,Asbestos
ID0043,3,Asbestos
ID0043,3,Asbestos
ID0043,3,Asbestos
ID0043,3,Asbestos
ID0043,3,Asbestos
ID0043,3,Asbestos
ID0043,3,Asbestos
ID0043,3,Asbestos
ID0043,3,Asbestos
ID0043,3,Asbestos
ID0043,3,Asbestos
ID0043,3,Asbestos
ID0043,3,Asbestos
ID0043,3,Asbestos
ID0043,3,Asbestos
ID0043,3,Asbestos
ID0043,3,Asbestos
ID0043,3,Asbestos
ID0043,3,Asbestos
ID0043,3,Asbestos
ID0043,3,Asbestos
ID0043,3,Asbestos
ID0043,3,Asbestos
ID0043,3,Asbestos
ID0043,3,Asbestos
ID0043,3,Asbestos
ID0043,3,Asbestos
ID0043,3,Asbestos
ID0043,3,Asbestos
ID0043,3,Asbestos
ID0043,3,Asbestos
