household_id,no_of_household_members,no_of_storeys
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0021,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0022,4,1.0
ID0023,2,1.0
ID0023,2,1.0
ID0023,2,1.0
ID0023,2,1.0
ID0023,2,1.0
ID0023,2,1.0
ID0023,2,1.0
ID0023,2,1.0
ID0023,2,1.0
ID0023,2,1.0
ID0023,2,1.0
ID0023,2,1.0
ID0023,2,1.0
ID0023,2,1.0
ID0023,2,1.0
ID0023,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0024,2,1.0
ID0025,3,1.0
ID0025,3,1.0
ID0025,3,1.0
ID0025,3,1.0
ID0025,3,1.0
ID0025,3,1.0
ID0025,3,1.0
ID0025,3,1.0
ID0025,3,1.0
ID0025,3,1.0
ID0025,3,1.0
ID0025,3,1.0
ID0025,3,1.0
ID0025,3,1.0
ID0025,3,1.0
ID0025,3,1.0
ID0025,3,1.0
ID0025,3,1.0
ID0025,3,1.0
ID0025,3,1.0
ID0025,3,1.0
ID0025,3,1.0
ID0025,3,1.0
ID0025,3,1.0
ID0025,3,1.0
ID0025,3,1.0
ID0025,3,1.0
ID0025,3,1.0
ID0025,3,1.0
ID0025,3,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0026,5,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0027,6,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0028,4,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0029,3,1.0
ID0030,4,1.0
ID0030,4,1.0
ID0030,4,1.0
ID0030,4,1.0
ID0030,4,1.0
ID0030,4,1.0
ID0030,4,1.0
ID0030,4,1.0
ID0030,4,1.0
ID0030,4,1.0
ID0030,4,1.0
ID0030,4,1.0
ID0030,4,1.0
ID0030,4,1.0
ID0030,4,1.0
ID0030,4,1.0
ID0031,3,1.0
ID0031,3,1.0
ID0031,3,1.0
ID0031,3,1.0
ID0031,3,1.0
ID0031,3,1.0
ID0031,3,1.0
ID0031,3,1.0
ID0031,3,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0032,4,1.0
ID0033,4,1.0
ID0033,4,1.0
ID0033,4,1.0
ID0033,4,1.0
ID0033,4,1.0
ID0033,4,1.0
ID0033,4,1.0
ID0033,4,1.0
ID0033,4,1.0
ID0033,4,1.0
ID0033,4,1.0
ID0033,4,1.0
ID0033,4,1.0
ID0033,4,1.0
ID0033,4,1.0
ID0033,4,1.0
ID0033,4,1.0
ID0033,4,1.0
ID0033,4,1.0
ID0033,4,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0034,8,1.0
ID0035,6,1.0
ID0035,6,1.0
ID0035,6,1.0
ID0035,6,1.0
ID0035,6,1.0
ID0035,6,1.0
ID0035,6,1.0
ID0035,6,1.0
ID0035,6,1.0
ID0035,6,1.0
ID0035,6,1.0
ID0035,6,1.0
ID0035,6,1.0
ID0035,6,1.0
ID0035,6,1.0
ID0035,6,1.0
ID0035,6,1.0
ID0035,6,1.0
ID0035,6,1.0
ID0035,6,1.0
ID0035,6,1.0
ID0035,6,1.0
ID0035,6,1.0
ID0035,6,1.0
ID0035,6,1.0
ID0035,6,1.0
ID0035,6,1.0
ID0035,6,1.0
ID0035,6,1.0
ID0035,6,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0036,4,1.0
ID0037,1,1.0
ID0037,1,1.0
ID0037,1,1.0
ID0037,1,1.0
ID0037,1,1.0
ID0037,1,1.0
ID0037,1,1.0
ID0037,1,1.0
ID0037,1,1.0
ID0038,3,1.0
ID0038,3,1.0
ID0038,3,1.0
ID0038,3,1.0
ID0038,3,1.0
ID0038,3,1.0
ID0038,3,1.0
ID0038,3,1.0
ID0038,3,1.0
ID0038,3,1.0
ID0038,3,1.0
ID0038,3,1.0
ID0038,3,1.0
ID0038,3,1.0
ID0038,3,1.0
ID0038,3,1.0
ID0038,3,1.0
ID0038,3,1.0
ID0038,3,1.0
ID0038,3,1.0
ID0038,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0039,3,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0040,4,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0041,2,1.0
ID0042,2,1.0
ID0042,2,1.0
ID0042,2,1.0
ID0042,2,1.0
ID0042,2,1.0
ID0042,2,1.0
ID0042,2,1.0
ID0042,2,1.0
ID0042,2,1.0
ID0042,2,1.0
ID0042,2,1.0
ID0042,2,1.0
ID0042,2,1.0
ID0042,2,1.0
ID0042,2,1.0
ID0042,2,1.0
ID0042,2,1.0
ID0042,2,1.0
ID0042,2,1.0
ID0042,2,1.0
ID0042,2,1.0
ID0042,2,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0043,3,1.0
ID0044,1,1.0
ID0044,1,1.0
ID0044,1,1.0
ID0044,1,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0045,3,1.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0046,4,3.0
ID0047,3,1.0
ID0047,3,1.0
ID0047,3,1.0
ID0047,3,1.0
ID0047,3,1.0
ID0047,3,1.0
ID0047,3,1.0
ID0047,3,1.0
ID0047,3,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0048,5,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
ID0049,8,1.0
